ADAM_ID,NAME,LONG_CONTENT_NOTE,SHORT_CONTENT_NOTE,NAME,WM_CONCAT(C.COUNTRY_CODE_ISO2A),START_DATE,SHORT_CONTENT_NOTE,LONG_CONTENT_NOTE
976448114,Max Richter's Nocturnal Mix,,,zh-Hant,"HK,MO,TW",28-Jun-15,,
976448116,Rage Arias,憤怒無疑是人類最原始、最不加修飾的情緒反應，但在音樂世界裡卻有例外。莫札特、比才等歌劇名家在刻劃復仇、折磨、生離死別等題材時 ，發揮無比音樂才華，將怒氣轉化為力量強大、精彩絕倫的藝術呈現，打造出感染力十足的詠嘆調。本系列精選三大男高音、義大利「天使之 聲」女高音提芭蒂與新生代男中音特菲爾等歌劇界重量級獨唱家，以技巧精湛、表情豐富、直入人心的歌聲完美演繹來自經典歌劇的盛怒詠嘆 調，展現另類憤怒之美。,以最精緻動人的藝術形式詮釋人類最原始的情緒，憤怒原來也能如此美麗。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448121,Bikini Tiki Party,要為比基尼沙灘派對選對背景音樂？就讓這張歌單不住循環播放好了。包含生猛的英搖樂團 Supergrass、美國後龐克樂團 The B-52's、丹麥 獨立搖滾二人組 The Raveonettes、美國搖滾天團 Pixies 等作品，輕快節奏鋪陳夏天無慮氛圍，加上陽光與沙灘，著實是叫人難捨的美好時 光。,比基尼固然吸睛，但是缺少了音樂的沙灘派對，不會悶了點嗎？,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448123,Best of Metalcore,硬核金屬在上世紀 80 年代開始萌芽，初期融合了硬核龐克和重金屬的風格，更有樂團加入極端金屬 (extreme metal) 的元素，從而劃定了硬 核金屬的走向。硬核金屬的音樂常常會加入緩慢但強而有力的段落，配以表演者誇張的肢體動作，刺激聽眾的情緒，隨台上的表演者一起狂舞 、互相衝撞。到了二十一世紀早期，Asking Alexandria、Bullet For My Valentine 等樂團逐漸在硬核金屬中加入了商業元素，更為大眾所接 受，更令硬核金屬逐漸走向主流。本歌單收錄了早期地下的硬核金屬音樂，及商業化後的經典歌曲，帶領聽眾體驗硬核金屬一路以來的發展歷 程。,硬核金屬融合了硬核龐克和極端金屬的風格，用瘋狂的旋律和強勁的節奏激起觀眾的狂舞和衝撞。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448131,Downtempo Dinner Party,張羅了最鮮美的食材，小火燜煮大火收汁成就一桌佳餚。家中設宴雖使人無限期待，卻又總是讓人神經緊繃。燈光坐位安排妥當，賓客即將入 席。把播放器準備好，這場聚會你已毋須再緊張，就此放鬆心情。這個緩拍電子音樂系列將放鬆你的情緒，賓主盡歡。,晚餐派對上總是感到神經緊繃嗎？聽聽緩拍電子舞曲，紓緩你高壓的神經系統。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448132,Intro to The Ink Spots,超過八十年的資歷，The Ink Spots 在美國有著舉足輕重的地位，此系列推薦樂團最經典的作品。,超過八十年的資歷，The Ink Spots 在美國有著舉足輕重的地位，此系列推薦樂團最經典的作品。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448136,Party Like It's 1999,20 世紀末的流行樂手好像充滿了特殊的能量，本歌單收錄的 Madonna、Cher、Jennifer Lopez、Ricky Martin 等，無一不是電力十足的超級 巨星，他們的歌曲節奏輕快、熱情奔放，絕對能讓派對氣氛瞬間飆升！,1999 年的派對金曲全都收錄在此，隨時讓你重燃當年的派對氣氛。,zh-Hant,"HK,MO,TW",21-Jun-15,,
976448141,Women in Punk,在 70 年代中期的龐克浪潮興起之前，搖滾樂界可說是男性的天下，即使在一些樂團中有女主唱，他們也鮮少能夠參與創作或者影響樂團的走 向。龐克樂的前衛精神也反映在性別角色的改變上，不只出現女主唱，女性開始在樂團裡擔任樂手或創作者等重要位置。90 年代 Riot Grrrl 樂團的出現，在作品裡處理性別與壓迫等議題，將這股音樂女權運動帶到更高的層次。今天我們在各種樂派裡都可以看到女性發光發熱，龐克 女孩們功不可沒。,龐克樂超前時代，在性別平等上也領先其他樂派，最早讓女性在搖滾樂中嶄露頭角。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448142,Best of Bay Area Hardcore,雖說硬核搖滾的發源地在美國南加州，這個樂派到了北加卻發展出自成一格的風貌。從 Dead Kennedys 的高度政治意識，影響許多同儕和後來 的硬核樂團，到 80 年代的柏克萊 Gilman 區，甚至成為次文化與龐克文化的據點，也是 Operation Ivy 的發源地。時至今日，美國加州舊金 山灣區持續孕育如 Ceremony 這樣的優秀硬核樂團。,北加州在硬核搖滾的發展上獨具風格，具有高度社會關懷與政治意識，是龐克反叛精神的重要據點。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448144,Rise Against's Songs for the Road,準備遠行，那你是選擇自己駕車還是乘搭巴士、高鐵？漫長旅途，總得有點音樂調劑吧！本歌單由 Rise Against 主唱 Tim McIlrath 親自挑 選，沒錯，他選擇的 Fugazi、Patti Smith、Bruce Springsteen 的歌未必能讓你排遺寂寞，但能令思緒暫時抽離一下，漫漫長路有它相伴， 想來也不錯啊！,旅行時就應該要有好聽的音樂陪伴。Tim McIlrath 在路上時愛聽的這些歌，你喜歡嗎？,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448145,Intro to Duke Ellington,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448155,Best of Shoegaze,算得上是學院搖滾 (college rock) 的其中一個支派，瞪鞋搖滾 (shoegazing) 熱潮於 80 年代末在英國興起，並於 90 年代初達到巔峰，成 為英式獨立音樂的主流。空靈的 Cocteau Twins 或是較為嘈雜的 The Jesus and Mary Chain 均是瞪鞋搖滾的中流砥柱。,孤芳自賞的優雅迷幻聲音,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448161,Classical Chillout,整日庸庸碌碌在工作及家庭之間打轉，眾人期待的目光轉換成的壓力，噎住喉嚨難以呼吸。你多久沒有好好喘口氣？沏杯茶，找張舒適的椅子 ，打開播放器，閉上雙眼，讓古典音樂梳理紛雜的心情，洗滌蒙塵的雙眼，來一場深度心靈按摩。,終日忙忙碌碌，好久沒有放鬆身心了嗎？隨著舒緩的音樂，享受一場心靈 spa 吧！,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448164,Inspired by Prince,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448165,Slow Dancing to Jazz,燈光美、氣氛佳，假如能夠來點合適的音樂就好了，冷爵士絕對是你最好的選擇。冷爵士的風格相當內斂，旋律輕柔、溫暖且典雅，非常適合 做為慢舞使用，也相當適合放鬆心情。你可以窩在沙發上配杯美酒，人生最幸福的事情莫過如此。,想要來點浪漫的氣氛嗎？冷爵士是你最好的選擇，隨著溫柔、典雅的旋律，牽起他的手來段浪漫的慢舞吧。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448166,"Ladies First: Mellow Indie, Vol. 2",近幾年的獨立音樂界巾幗不讓鬚眉，自從 Lorde 憑出道作《Royals》一炮而紅後，樂迷對獨立音樂界的其他傑出女聲愈加留意。眾多獨立女歌 手不但詞曲一手包辦，演唱實力更是令人驚艷。本歌單收錄英國創作才女 Jessie Ware、曾於多個國家居住的丹麥－尚比亞唱作人 Kwamie Liv 等人的獨特作品，以民謠、R&B、靈魂樂等曲風靜靜地安撫你的心靈。,獨立音樂界多年來出了不少才華洋溢的女歌手，她們以豐富的創作力和別樹一格的嗓音，唱出沉靜的獨立歌曲。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448169,Intro to Dropkick Murphys,"當耳朵被一連串的硬核龐克轟炸過後，突然出現傳統的風笛與班卓琴，令人瞬間驚醒，這正是來自美國的 celtic punk 樂團 Dropkick Murphy s 的特色與魅力所在。celtic punk （凱爾特龐克）就是把傳統凱爾特音樂與龐克結合，最有趣的是 Dropkick Murphys 團員身上的紋身造型 與凱爾特民謠的極大反差感。Dropkick Murphys 早期也是硬核龐克，直到 2001 年的單曲《Sing Loud, Sing Proud!》才出現風笛等樂器。此 外，Dropkick Murphys 現場表演的感染力，更是讓人歎為觀止。",Dropkick Murphys 讓我們明白，當民謠與龐克能完美融合時，再沒有不可能的事。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448172,Songbook: Hoagy Carmichael,一生與鋼琴為伴的 Hoagy Carmichael，註定在音樂上找到自己。大學時主修法律，但沒有當上律師，因為知道音樂才是自己的生命。他曾經說 過，好歌不是寫出來，而是找出來，結果「他找到了」。創作過不少華麗名曲，當中以《Stardust》最經典。這夥星塵沒有被埋沒，反而在美 國音樂史上永恆流轉，被譽為二十世紀最重要作品之一，歷年有不少音樂大師翻唱致敬。,鋼琴大師 Hoagy Carmichael，註定與音樂終身廝守，為美國留下大量傳世經典。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448175,After-Dinner Drinks,不論你是跟朋友聚餐，還是一個人獨自享用美食，餐後都可以來一杯紅酒來幫助消化。如果再搭配這張歌單裡的流行、爵士及 bossa nova 等 慵懶的音樂，那就更完美了。,大吃一頓後想讓消化更順暢？餐後除了小酌外，也可聽聽讓人身心舒暢的流行爵士樂。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448177,Same Love: Songs About Equality,從 70 年代英國創作歌手 Tom Robinson 的輕快同志國歌到二十一世紀搞怪女神 Lady Gaga 的熱門舞曲，各個年代都有流行歌手唱出振奮人心 、充滿正向力量的平權歌曲。他們勇於突破禁忌，以大膽的歌詞體現「在愛面前，人人平等」的真諦。,愛情不分性向，就用充滿力量的勵志歌曲為自由平等發聲。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448179,Ethereal State of Mind,歌單包含當今多支夢幻流行 (dream pop) 樂團：Smoke Fairies、Beach House、Wild Beasts……一個「輕」字，足以形容他們的音樂。生活 總有些事情叫人盲目地追趕，聽著這些音樂便可讓人暫時卸下心中重擔。就讓耳機傳來的歌聲，阻擋著周邊的喧囂與騷動。,無論是夢幻流行 (dream pop) 還是 trip hop，此刻你需要的，就是如夢似幻的音樂。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448182,Best of 90s Hardcore,80 年代的硬核樂是獨立音樂最前衛的一環，但是時至 90 年代，硬核龐克已經漸漸走出地下樂界，累積越來越多的聽眾，並且發展出更多不同 的表演形式和流派。90 年代早期硬核多還像 Earth Crisis 和 Born Against 等團音色較重，這樣的影響在紐約持續，孕育出了 Sick of It All 、Madball、Biohazard 等重金屬樂團，而在加州，硬核卻相對在旋律性上較強，代表性樂團有 Pennywise、No Use For a Name 等。,90 年代的硬核比 80 年代更受歡迎，且在美國東西岸有風格不同的發展。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448185,Sounds of Cream,Cream 是英國利物浦的傳奇夜店，從 1992 年開始營業，許多世界知名的 DJ 如 Paul Oakenfold 和 Sasha 等都曾經駐店打碟，絕對是全球舞 曲樂迷必去朝聖的景點。這份歌單精選出最能代表這間夜店風格的電音舞曲，讓你能在聆聽時如同親身蒞臨這間全球最潮的夜店。,深入了解 Cream 這間英國利物浦夜店的音樂風格。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448190,Intro to Jill Scott,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448193,More Than This: An Indie Romance,蘇格蘭夢幻流行樂隊 Cocteau Twins、定義瞪鞋搖滾風格的愛爾蘭組合 My Bloody Valentine、冰島另類天后 Björk 等獨立音樂人編織出夢幻 的情歌，勾起你難以忘懷而美好浪漫的回憶，帶你感受與別不同的羅曼蒂克。,融合瞪鞋搖滾、獨立流行和電子音樂，本歌單帶你感受別樹一格的浪漫氛圍。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448194,Best of Hardcore,硬核搖滾從南加州的郊區開始發跡，比原始的龐克節奏更快、更重，歌手幾乎清一色都是男性。即使在硬核的發展過程中有時以不同的方式表 現，卻從來不脫這樣的特色。硬核不像其他的龐克有藝術性的野心，通常更原始、頹廢，訴說反社會的憤怒。,憤怒、頹廢，即使在不同年代與城市有些不同，硬核搖滾從來不脫這樣的原始精神。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448197,Songbook: Irving Berlin,Irving Berlin 音樂生涯中創作累積超過 1500 首作品，除了流行歌，也為近 40 部百老匯音樂劇及好萊塢電影執筆。「天佑美國」和「白色 聖誕」等名曲都出自他手。不花俏的動聽旋律，清新雋永的歌詞，賦予歌手詮釋空間。他寫出 25 首冠軍曲，在流行音樂界擁有教父般的地位 。本歌單收錄爵士傳奇歌手比莉哈樂黛、Nat King Cole、艾拉費茲傑羅等人經典的演繹。,Irving Berlin 縱橫流行樂壇 60 年，為 20 世紀美國最受歡迎的詞曲家。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448198,Fiesta de Feriado,假期和連假週末來囉！快和親朋好友開燒烤趴，將果汁機和音響開到最大聲，調製瑪格麗特雞尾酒、大放熱帶風情拉丁音樂！讓 salsa、meren gue、bachata 的樂韻，提升開心指數，熱鬧滿點！,一聽就開心忘憂的熱情音樂,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448199,Just Chillin',chill out 是一種帶着寧靜氛圍、具空間感的電子音樂風格，而當中亦包含着嘻哈音樂元素。從嘻哈音樂節奏演變出的 trip hop、downtempo 的音樂風格，則利用虛無縹緲的電子音效及緩慢的節拍，營造出一種靈魂被抽空的感覺。本歌單就收錄了不同類型、有助放鬆身心的音樂，讓 你可以盡情地放空。,拿起酒杯，盡情放空，為憂鬱乾杯！,zh-Hant,"HK,MO,TW",28-Jun-15,,
976448201,Sounds of The Heavenly Social,在 1994 年開張的倫敦夜店 The Heavenly Social 來頭絕對不小，連 The Chemical Brothers 也曾在那裡擔任駐場 DJ 。若是當時沒有這間 夜店的話，我們現在可能就不能欣賞到這組英國重量級電音團體的音樂了。這張歌單精選了一系列最能代表 The Heavenly Social 風格的舞曲 ，讓你感受它的氣氛。,The Chemical Brothers 都曾駐場的倫敦夜店 The Heavenly Social ，它的音樂風格你又怎能錯過。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448206,Today's Nu-Disco Party,混合 7、80 年代 disco 與 21 世紀舞曲而生的新派 disco (nu-disco) 到底與原本的 disco 音樂有什麼不同呢？這張歌單收錄了流行小天王 Bruno Mars、法國電音天團 Daft Punk、年輕才子 Madeon 等人的新派 disco 作品，讓你情不自禁地舞動身體！,聽膩了 7、80 年代的 disco？這張新派 disco 歌單定能滿足你。,zh-Hant,"HK,MO,TW",30-Apr-15,,
ADAM_ID,NAME,LONG_CONTENT_NOTE,SHORT_CONTENT_NOTE,NAME,WM_CONCAT(C.COUNTRY_CODE_ISO2A),START_DATE,,
976448208,Intro to LCD Soundsystem,LCD Soundystem 的官方網頁寫道：這個樂團是 James Murphy 的心血結晶，活躍於 2001 - 2011 年。James Murphy 是全才音樂人，唱作、演 奏多種樂器、錄音、製作等樣樣皆能。90 年代展開搖滾樂途，但成績不太突出，於是在自己的錄音室著重幕後工作，同時未放棄自己的音樂。 2012 年與合作夥伴發表 LCD Soundy stem 的第一首單曲《Losing My Edge》。這首八分鐘充滿玩味的電音節奏歌曲馬上受到地下舞廳的歡迎 。樂團共發表了三張叫好又叫座的專輯，並獲得三項葛萊美獎提名。2011 年樂團宣佈解散時，還舉行告別音樂會，好不瀟灑且完美的結局。,為 21 世紀前十年的舞曲界帶來驚喜的龐克樂團。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448212,Takin' It Easy,"生活太緊湊，滿身壓力無處釋放？就讓逍遙自在的 Bruno Mars、Jack Johnson 和 Snoop Dogg 為你減減壓吧。循規蹈矩太久，現在想逃避一 下？Eagles 和 Earth, Wind & Fire 的經典名曲可以幫你重新找到方向。按下播放鍵，煩惱馬上煙消雲散！",生活有時就該放空一下，你隨時都可為自己放個假。,zh-Hant,"HK,MO,TW",21-Jun-15,,
976448215,Best of Roots Reggae,這張歌單帶領你進入雷鬼音樂的世界，先從雷鬼傳奇 Bob Marley、Burning Spear、Israel Vibration 到 Dennis Brown 這一連串具代表性的 音樂人開始，再深入了解雷鬼音樂的分支，如迷幻 dub、帶有 R&B 風味的 rocksteady 等，讓你第一次聽雷鬼音樂就迷上。,想進入雷鬼樂的世界，卻不知道從何下手，不妨聽聽這裡收錄的草根雷鬼 (roots reggae) 經典。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448216,A Sultry Simmer,想煮一碗美味番茄湯？除了要有新鮮食材，也要好好控制烹調時間。這歌單精選一系列的電音好歌，全是音樂界的明日之星，新鮮感滿分。當 歌聲響起，你可把碎番茄放進煲內，再加些洋蔥帶出鮮味。想質感厚滑濃郁？添點牛油吧！當歌聲落下，烹煮亦大功告成，一碗鮮味滿滿的番 茄濃湯，隨即華麗登場。,烹飪時加入精選的電音新秀好聲音，菜色必定令人回味無窮。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448222,Best of UK Punk,英國雖然不是龐克的發源地，卻是率先讓龐克打進主流的市場，並影響樂界甚鉅的舞台。從 Sex Pistols 開始，70 年代的英國樂界打開雙手 歡迎這種新樂風，The Clash、The Buzzcocks 和 Siouxie and The Banshees 更贏得國際掌聲。英國龐克並發展出許多次類型，如 The Fall 、Gang of Four 等各有特色的樂團。,英國龐克不但最先打進世界主流舞台，並衍伸出多種次流派，對於龐克的發展功不可沒。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448223,Intro to Slipknot,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448228,Eden: A Post-Rock Late Night,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448231,Best of Thrash/Speed Metal,激流金屬 (thrash metal)，又稱速度金屬 (speed metal) 是重金屬音樂的分支，從上世紀 70 年代末期至 80 年代初期開始發展，融合了英 國重金屬新浪潮中的吉他表現形式，並加入了硬核龐克中節奏急速的編曲，形成自己的特點。在發展初期，速度金屬主要在地下活動，隨後因 為 Slayer、Megadeth、Anthrax 等樂團的作品，逐漸把速度金屬推向商業化，並拓闊了在音樂上影響的領域，為人們所廣泛了解，樂迷數量亦 增加了不少。在速度金屬的影響下，重金屬音樂還誕生了死亡金屬和黑金屬這些分支，在重金屬音樂發展史上有無可取替的地位。,速度金屬融合了英國重金屬音樂新浪潮的特點，以節奏急速的編曲而著稱，滿載能量與激情。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448234,World Trance: Mbira,姆比拉琴是來自非洲的樂器，由鐵條連接在空心的木盒或罐子上所製成，通過拇指撥動鐵條而發音。姆比拉琴的樂手常取材於非洲津巴布韋的 經典民謠，這些歌曲經過姆比拉琴的演繹，效果格外不同。因為姆比拉琴的音樂經常重複，有人說聽著琴音會讓人身心靈放鬆，所以尤其適合 繁忙的都市人聽。我們特別挑選了一些最適合一邊工作一邊聆聽的作品，讓姆比拉琴迷幻的聲音帶你進入最佳的工作狀態。,姆比拉琴（mbira）是非洲的民族樂器。不要小看這細小的樂器，它有着非比尋常的效果，聽著它可讓你身心放鬆。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448238,Intro to Justin Vernon,"來自美國威斯康辛州的 Justin Vernon 大學時期創立獨立搖滾樂團 DeYarmond Edison 。眼看音樂之路正要起飛，2007 年冬天，卻禍不單行 接連失去一切：與樂團失和，和女友分手，並得了肝病，於是搬回家鄉的森林小屋。在隱居的三個月間，Vernon 以 Bon Iver 之名創造出令人 驚嘆的專輯 《For Emma, Forever Ago》。之後 Vernon 決定把 Bon Iver 發展為一支樂隊，2011 年推出的同名專輯更為樂隊贏得葛萊美最佳 新人獎及最佳另類音樂專輯獎。多才多藝的 Vernon 近年與 Kanye West、POLIÇA 等人合作，擦出精彩的火花。",美國獨立民謠音樂人 Justin Vernon 以獨特的嗓音、感性的旋律、真摯的歌詞，帶聽眾展開心靈之旅。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448240,Simmerdown,英國電音雙人組 Zero 7、德國電子爵士組合 Jazzanova、法國新生代爵士音樂家 St. Germain 等人巧妙揉合爵士、民謠、靈魂、電子等音樂 元素，打造具現代都會風格的輕柔弛放樂曲。舒緩的節奏搭配冷感的電子音效和溫柔的吟唱，帶領聽眾暫別現實世界，漫遊無重力異境。,舒緩的節拍，溫柔的吟唱,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448244,I Need Your Love,喜歡悅耳動聽的浪漫情歌嗎？本歌單收錄了多首動人的靈魂樂名曲，或抒情或感性。想踏上美妙的音樂旅程，或與親密愛人共享浪漫之夜，這 些歌曲都是最佳的背景音樂。由 Irma Thomas、Isaac Hayes、Same Cooke 等巨星為你打造完美的浪漫時光。,以經典的靈魂情歌，為你打造浪漫之夜。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448245,JT Hodges: Love Making Music,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448247,Outside the Palm Trees Burn,太陽的強悍從未退讓，身上滿是汗水。熱的頭昏腦脹，什麼樣的音樂，最能切合此時此刻的心情？試試 Tame Impala、Goat、Daughters Of Th e Sun 等樂團的作品，會否令你暫時忘卻酷熱兩字。,烈日當空，溽暑難耐，用搖滾噪音對太陽抗議！,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448250,Post-Punk Pre-Party,本歌單收錄了 70 年代晚期的後龐克之音。在本歌單上你可以聽到由 Sex Pistols 主唱組成的 Public Image Ltd. 、英國傳奇樂隊 Gang of Four 以及其他樂團的輕快好歌。70 年代派對就此開始！,派對前要暖身？先用節奏輕快的後龐克來放鬆身體！,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448252,Echale Mas Salsa,節奏強烈的雙人舞 Salsa，跟與之同名的莎莎醬一樣，「辣」的過火！,節奏強烈的雙人舞 Salsa，跟與之同名的莎莎醬一樣，「辣」的過火！,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448257,Decca Records: Jazz and Blues in the 1930s and 40s,迪卡唱片公司 (Decca Records) 是以發行古典音樂唱片聞名，同時也發行西方經典音樂、歌劇、芭蕾舞劇，甚至流行樂的英國唱片公司。他們 有許多許多曾在 1930 ~1940 年代風行一時的主流爵士樂及 R&B 。這張歌單裡我們為你精選了許多你我都耳熟能詳的歌曲。,在當年以搖擺樂、電音及 R&B 為主的時代，迪卡唱片公司無庸置疑是那個時代爵士樂及 R&B 的幕後大推手。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448258,Sunday Brunch with Friends,悠閒的週末早晨，與好友齊聚，喝杯咖啡閒聊，配上優雅醇美的音樂，是最愜意的享受。本歌單精選美國民謠搖滾歌手 James Taylor 感性柔 和的民謠小品、流行天后 Madonna 早期深情甜蜜的慢板情歌、傳奇搖滾樂團 Starship 的浪漫經典舞曲等一系列 80、90 年代經典抒情好歌， 如夏日微風般怡人的美妙音樂，最適合與三五好友共進美妙早午餐時聆聽。,慵懶週末，享用豐盛早午餐時配上經典抒情老歌，彷彿整個人都優雅了起來。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448261,"Party With Me, Punker!",誰說龐克樂一定是大吼大叫，憤世嫉俗，激烈又憤怒呢？歡樂的龐克音樂也有很多。跟著 The Circle Jerks、Dead Boys 和 Suicidal Tenden cies 等樂團一起派對吧！,最適合在 Party 狂歡時客廳的龐克樂！,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448262,Somethin' 'Bout a Truck: Country Pickup Truck Songs,幻想你正在開著一部小卡車在筆直的公路上奔馳，跨越美國西部的沙漠。此時的你最需要一些輕快的鄉村音樂！本歌單收錄 Brooks & Dunn、K ip Moore、Toby Keith 和 Alan Jackson 等巨星的佳作，為你的漫長車程增添一些歡樂。,開著小卡車，橫越美國西部的沙漠。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448264,Late Night Jazz,本歌單收錄永遠的爵士天王邁爾士戴維斯（Miles Davis）、金嗓巨星法蘭克辛納屈（Frank Sinatra）、當代爵士天后黛安瑞芙（Diane Reeve s）等人最適合在深夜聆聽的爵士作品。慢板節奏、輕柔的伴奏、慵懶感性的歌聲，交織成最美的夜曲，伴你度過美好的靜謐深夜。,慵懶抒情的爵士樂，帶有磁性的醇厚嗓音，伴你度過深夜美好時分。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448267,Ballads with an Edge,對生活的不滿難以言喻？想用歌聲去控訴內心的憤慨？其實並不一定要唱到聲嘶力竭才能釋懷，人生裡的悲傷與沉溺也可以用詩意一點的方式 來表達。本歌單收錄了美國音樂傳奇 Bob Dylan、加拿大搖滾樂人 Neil Young、唱盡人間百相的 Tom Waits 等人的搖滾和民謠作品，以沉靜 不躁動之勢，述說著生命故事。,把悲傷留給自己，用歌聲述說傷悲。其實不一定要唱到聲嘶力竭才可以抒發心中愁思。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448271,Wolfgang Voigt's 2014 Kompakt Spa Mix,Winter Music Conference 是一個在邁阿密每年都會舉辦的音樂活動，在 2014 年時其中一場由德國 techno 電子音樂指標唱片公司 Kompakt 所策劃的活動，Kompakt 邀請了旗下的電子音樂人參與，唱片聯合主理人之一、德國的 minimal techno 代表 Wolfgang Voigt 亦為此演出。 此歌單便集合了 Wolfgang Voigt 當天演出的所有曲目，讓你能感受他的現場魅力。,Wolfgang Voigt 在 2014 年 Winter Music Conference 現場表演的曲目。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448276,The Orwells' Favorite Punk Songs,龐克樂團的私房歌又會是什麼？是70年代龐克經典？是跟自己同時同代的搖滾同儕的作品？本歌單由 The Orwells 主理，當中既有 The Stoog es、The Dictators 這些經典，亦有 Thee Oh Sees、Black Lips 這些成軍於世紀末的龐克樂團。,The Orwells 揀選的這些歌，有啟迪他們的名字，亦有跟他們一起奮鬥的搖滾戰友。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448281,Covergirls,「天后」二字在樂迷心中有不同詮釋。這張歌單的選曲相信可以滿足到不同樂迷的需要，它集合了多位天后的經典金曲，不過是由當紅女歌手 重新詮釋的翻唱版。這不但為經典金曲注入了時代感，也是新一代歌手向前輩歌手致敬的最佳方式。,所謂英雄惜英雄，天后間互相欣賞，以翻唱對方的作品表達敬意。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448284,Cooking It Up With Indie,煎煎炒炒切切，是弄義大利麵也好，是來幾碟小炒也罷，聚精會神跟柴米油鹽對戰時，就把音量扭大一點再扭大一點，聽著 Saint Etienne、B rian Eno、Beach House 的獨立好歌，為在廚房裡給菜譜搞得頭昏腦脹的自己打打氣！,走進廚房，煎炒煮炸，放著這些獨立好歌，可別忘了看緊爐火！,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448288,Bring the Noise Rock,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448298,Best of John Hughes Soundtracks,《小鬼當家》家喻戶曉，但被譽為「青春電影教父」的美國導演 John Hughes 最為人稱道的作品是成長、高校電影，因其不落入類型俗套，年 輕主人翁呈現青春細膩難言的自覺、彆扭和憤世嫉俗，讓 80 年代成為青春電影的全盛時期。《早餐俱樂部》和《紅粉佳人》把新浪潮及學院 搖滾介紹給兩個世代，成為影痴樂迷心中的時代經典。片單也收錄處女作《少年十五十六時》和其他浪漫喜劇《翹課天才》、《他們的故事》 的名曲。,「青春電影教父」的招牌作《早餐俱樂部》是成長的同義詞，為新浪潮及學院搖滾推波助瀾。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448301,Intro to Jack Johnson,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448309,Songs for a Morning in Bed,忙碌了一星期，總算等到可以賴床的週末，你需要一張精選歌單來營造輕鬆的氛圍。讓當紅組合 Maroon 5、流行小天王 Bruno Mars、另類天 團 Coldplay 和爵士大師 Stan Getz 陪伴你度過週日早晨。,本歌單是你放鬆的必備品！掃除壓力，輕鬆享受週末吧。,zh-Hant,"HK,MO,TW",21-Jun-15,,
976448310,Wakey Wakey!,,,zh-Hant,"HK,MO,TW",30-Jun-15,,
